name,homepage,category,factual
http://www.concordmonitor.com,Concord Monitor,center,HIGH
https://www.congress.gov/,Congress.gov,center,VERY HIGH
https://www.cbo.gov/,Congressional Budget Office (CBO),center,NA
https://constitutioncenter.org,Constitution Daily,center,HIGH
https://www.consumerreports.org,Consumer Reports,center,HIGH
https://consumerist.com/,Consumerist,center,HIGH
http://cookpolitical.com/,Cook Political Report,center,HIGH
https://www.coronavirus.gov/,Coronavirus.gov,center,HIGH
https://www.cfr.org/,Council on Foreign Relations,center,HIGH
https://www.countable.us,Countable,center,HIGH
https://www.courthousenews.com,Courthouse News Service,center,HIGH
https://covidtracking.com/,The Covid Tracking Project,center,HIGH
https://www.cp24.com/,CP24,center,HIGH
https://crimeola.com,Crimeola,center,HIGH
https://www.ctvnews.ca/,CTV News,center,HIGH
https://curiosity.com,Curiosity.com,center,HIGH
https://dccircuitbreaker.org,D.C. Circuit Breaker,center,HIGH
https://www.law.com/dailybusinessreview/,Daily Business Review,center,HIGH
http://www.eyeofthetiber.com/,Eye of The Tiber,center,NA
http://www.daily-journal.com,Daily Journal (Illinois),center,HIGH
https://dailyjournalonline.com,Daily Journal (Missouri),center,HIGH
https://www.dailymaverick.co.za/,Daily Maverick,center,HIGH
http://www.dailyrecord.com/,Daily Record,center,HIGH
http://www.darientimes.com/,Darien Times,center,HIGH
https://www.daytondailynews.com,Dayton Daily News,center,HIGH
https://www.defensenews.com,Defense News,center,HIGH
https://www.defenseone.com/,Defense One,center,HIGH
http://delrionewsherald.com,Del Rio News-Herald,center,HIGH
https://www.dentonrc.com,Denton Record-Chronicle,center,HIGH
https://www.desmoinesregister.com/,The Des Moines Register,center,HIGH
http://www.differencebetween.net,DifferenceBetween.net,center,NA
http://www.digitaljournal.com,Digital Journal,center,HIGH
http://www.doctorswithoutborders.org,Doctors Without Borders,center,HIGH
http://www.dpa-international.com/,DPA German Press Agency,center,HIGH
https://www.duluthnewstribune.com,Duluth News Tribune,center,HIGH
http://www.eagletribune.com/,Eagle Tribune,center,HIGH
https://www.leadertelegram.com/,Eau Claire Leader-Telegram,center,HIGH
http://www.ejinsight.com/,EJ Insight (EJI),center,HIGH
https://www.elnuevodia.com/english/,El Nuevo Dia,center,HIGH
http://www.goerie.com,Erie Times-News,center,HIGH
http://news.err.ee,ERR News (Estonia Public Broadcasting),center,HIGH
http://www.eurasiagroup.net/,Eurasia Group,center,HIGH
http://www.eurasiareview.com,Eurasia Review,center,HIGH
https://www.euronews.com,Euronews,center,HIGH
https://www.everycrsreport.com/,Every CRS Report,center,VERY HIGH
http://www.factcheck.org/,FactCheck.org,center,VERY HIGH
http://factscan.ca/,FactsCan,center,VERY HIGH
https://www.factwire.org/english,Factwire News Agency,center,HIGH
https://www.fairobserver.com,Fair Observer,center,HIGH
https://federalnewsnetwork.com/,Federal News Network,center,HIGH
http://www.federaltimes.com/,Federal Times,center,HIGH
http://www.financialexpress.com/,Financial Express,center,HIGH
https://www.ft.com/,Financial Times,center,HIGH
https://www.firstcoastnews.com/,First Coast News,center,MOSTLY FACTUAL
https://firstdraftnews.org/,First Draft News,center,HIGH
https://www.foreignaffairs.com/,Foreign Affairs,center,HIGH
https://foreignpolicy.com/,Foreign Policy,center,HIGH
https://www.fosters.com/,Foster’s Daily Democrat,center,HIGH
https://www.france24.com/en,France24,center,HIGH
https://freewheelus.com,Free Wheel Media,center,HIGH
https://fullfact.org/,Full Fact (UK),center,HIGH
https://www.gainesville.com,Gainesville Sun,center,HIGH
https://news.gallup.com,Gallup,center,VERY HIGH
https://gbtimes.com,GBTimes,center,HIGH
https://www.geek.com,Geek.com,center,HIGH
https://www.globalintegrity.org/,Global Integrity,center,HIGH
https://www.globalslaveryindex.org,Global Slavery Index,center,HIGH
http://globegazette.com,Globe Gazette (Iowa),center,HIGH
http://www.goodnewsnetwork.org/,GoodNewsNetwork,center,HIGH
https://www.gao.gov,US Government Accountability Office (GAO),center,HIGH
https://www.govtrack.us/,GovTrack,center,VERY HIGH
https://www.greatfallstribune.com,Great Falls Tribune,center,HIGH
https://www.greenbaypressgazette.com,Green Bay Press-Gazette,center,HIGH
https://group30.org/,Group of Thirty,center,HIGH
https://hanfordsentinel.com,Hanford Sentinel,center,HIGH
https://hbr.org,Harvard Business Review,center,HIGH
http://news.harvard.edu/gazette/,Harvard Gazette,center,HIGH
http://www.hastingstribune.com,Hastings Tribune,center,HIGH
http://www.healthcarefinancenews.com/,Healthcare Finance News,center,HIGH
https://herald-review.com,Herald & Review (Illinois),center,HIGH
https://www.hoax-slayer.net/,Hoax Slayer,center,VERY HIGH
http://www.homelandsecuritynewswire.com,Homeland Security News Wire,center,HIGH
https://www.howtogeek.com,How-To Geek,center,HIGH
https://www.i24news.tv,I24 News,center,HIGH
https://icitizen.com,ICitizen,center,HIGH
http://www.idahostatesman.com,Idaho Statesman,center,HIGH
https://www.imediaethics.org,iMediaEthics,center,HIGH
http://helenair.com,Independent Record (Montana),center,HIGH
https://ivn.us/,Independent Voter Network (IVN),center,HIGH
http://indiatoday.intoday.in/,India Today,center,HIGH
https://www.indystar.com/,Indianapolis Star,center,HIGH
https://www.dailybulletin.com,Inland Valley Daily Bulletin,center,HIGH
https://iwpr.org,Institute for Women’s Policy Research (IWPR),center,HIGH
https://www.icij.org/,International Consortium of Investigative Journalists,center,VERY HIGH
https://www.iea.org/,International Energy Agency (IEA),center,HIGH
http://journals.cambridge.org/action/displayIssue?jid=INO&tab=currentissue,International Organization,center,VERY HIGH
http://www.freemedia.at/,International Press Institute,center,VERY HIGH
https://www.rescue.org/,International Rescue Committee (IRC),center,HIGH
https://www.ire.org/,Investigative Reporters and Editors,center,VERY HIGH
https://www.investopedia.com,Investopedia,center,HIGH
https://www.jacksonsun.com,Jackson Sun,center,HIGH
http://www.janes.com/,IHS Janes 360,center,HIGH
https://www.japantimes.co.jp/,Japan Times,center,HIGH
http://www.jta.org,Jewish Telegraphic Agency (JTA),center,HIGH
http://www.journalgazette.net/,Journal Gazette,center,HIGH
http://daily.jstor.org/,JStor Daily,center,VERY HIGH
http://justicedenied.org,Justice Denied,center,HIGH
http://kff.org/,Kaiser Family Foundation,center,HIGH
https://www.kait8.com/,KAIT8-TV,center,HIGH
https://kdvr.com/,KDVR-TV,center,MOSTLY FACTUAL
http://knowyourmeme.com/,Know Your Meme,center,HIGH
https://knowherenews.com,Knowhere,center,HIGH
https://www.knoxnews.com,Knoxville News Sentinel,center,HIGH
https://ktla.com/,KTLA,center,HIGH
https://www.news9.com/,KWTV-News9,center,HIGH
http://www.ledevoir.com/,Le Devoir,center,HIGH
https://www.lansingstatejournal.com,Lansing State Journal,center,HIGH
https://www.lcsun-news.com,Las Cruces Sun-News,center,HIGH
https://www.law360.com/,Law360,center,HIGH
https://www.lawfareblog.com/,Lawfare Blog,center,VERY HIGH
https://leadstories.com/,Lead Stories,center,HIGH
https://www.ldnews.com/,Lebanon Daily News,center,HIGH
https://limacharlienews.com,Lima Charlie News,center,HIGH
http://journalstar.com/,Lincoln Journal Star,center,HIGH
http://lompocrecord.com/,Lompoc Record,center,HIGH
https://www.news-journal.com,Longview News-Journal,center,HIGH
https://www.makeuseof.com/,MakeUseOf,center,HIGH
http://www.malaysia-today.net/,Malaysia Today,center,MIXED
http://mediashift.org/,MediaShift,center,HIGH
http://www.memeorandum.com/,Memeorandum,center,MIXED
http://mentalfloss.com/,Mental Floss,center,HIGH
http://en.mercopress.com/,MercoPress,center,HIGH
http://merionwest.com/,Merion West,center,HIGH
https://www.metabunk.org/,Metabunk,center,HIGH
https://www.metrowestdailynews.com,MetroWest Daily News,center,HIGH
https://www.military.com/,Military.com,center,HIGH
https://www.militarytimes.com,Military Times,center,HIGH
http://missoulian.com/,Missoulian,center,HIGH
http://www.mlive.com/,MLive (Michigan – Booth Newspapers),center,HIGH
http://mtstandard.com,Montana Standard,center,HIGH
https://morningconsult.com/,Morning Consult,center,HIGH
http://napavalleyregister.com,Napa Valley Register,center,HIGH
http://www.nber.org/,National Bureau of Economic Research (NBER),center,HIGH
http://www.ncsl.org,National Conference of State Legislatures (NCSL),center,HIGH
https://www.followthemoney.org/,National Institute on Money in State Politics,center,HIGH
https://www.nationaljournal.com/,National Journal,center,HIGH
http://www.nationmaster.com,NationMaster,center,HIGH
https://www.navytimes.com/,Navy Times,center,HIGH
https://cheddar.com/need2know,Need 2 Know,center,HIGH
http://www.newbernsj.com/,New Bern Sun Journal,center,HIGH
http://www.nzherald.co.nz,New Zealand Herald,center,HIGH
https://newsandnews.com/,News and News,center,HIGH
http://www.newslookup.com,News Lookup,center,HIGH
http://www.news24.com/,News24 (South Africa),center,HIGH
https://newsela.com/,Newsela,center,HIGH
https://www.newsguardtech.com/,Newsguard,center,HIGH
http://yournewsnet.com,NewsNet (YourNewsNet.com),center,HIGH
http://www.newsnow.co.uk/h/,NewsNow (UK),center,MIXED
http://www.nextgov.com/,NextGov,center,HIGH
https://www3.nhk.or.jp/nhkworld/,NHK World,center,HIGH
https://niskanencenter.org,Niskanen Center,center,HIGH
https://www.nknews.org,NK News,center,HIGH
https://www.nolabels.org/,No Labels,center,HIGH
https://www.noozhawk.com/,Noozhawk,center,HIGH
http://norfolkdailynews.com,Norfolk Daily News,center,HIGH
https://www.northkoreatimes.com,North Korea Times,center,MIXED
http://www.nwitimes.com,Northwest Indiana Times,center,HIGH
http://www.novinite.com/,Novinite,center,HIGH
https://oilprice.com,OilPrice,center,HIGH
http://180report.com/,OneEighty,center,MIXED
http://www.openthegovernment.org/,Open the Government,center,HIGH
https://www.oyez.org,Oyez Project,center,HIGH
https://www.guampdn.com/,Pacific Daily News,center,HIGH
https://patch.com/,Patch,center,HIGH
https://www.patheos.com/,Patheos,center,MIXED
https://www.pnj.com,Pensacola News Journal,center,HIGH
https://www.pjstar.com/,Peoria Journal Star,center,HIGH
http://www.pgpf.org/,Peterson Foundation,center,HIGH
https://piie.com/,Peterson Institute for International Economics,center,HIGH
https://www.pewresearch.org/,Pew Research,center,VERY HIGH
https://placesjournal.org/,Places Journal,center,VERY HIGH
http://www.poconorecord.com/,Pocono Record,center,HIGH
https://mavenroundtable.io/politicalstorm/,Political Storm,center,HIGH
https://politicalwire.com,Political Wire,center,HIGH
https://www.politico.com,Politico,center,HIGH
https://www.politifact.com/,Politifact,center,HIGH
http://www.polygraph.info/,Polygraph.info,center,VERY HIGH
https://www.poynter.org,Poynter Institute,center,HIGH
http://prnewswire.mediaroom.com/,PR Newswire,center,HIGH
https://www.procon.org/,ProCon.org,center,HIGH
http://pogo.org/,Project on Government Oversight,center,VERY HIGH
http://www.publicpolicypolling.com/,Public Policy Polling (PPP),center,HIGH
http://www.prri.org/,Public Religion Research Institute (PRRI),center,VERY HIGH
http://qctimes.com/,Quad City Times,center,HIGH
https://www.rferl.org,Radio Free Europe / Radio Liberty,center,MOSTLY FACTUAL
https://www.rand.org,Rand Corporation,center,HIGH
http://rapidcityjournal.com,Rapid City Journal,center,HIGH
https://www.recode.net/,Recode,center,HIGH
https://relevantmagazine.com,Relevant Magazine,center,HIGH
https://rsf.org/en,Reporters Without Borders,center,HIGH
http://reporterslab.org/,Reporters Lab,center,VERY HIGH
https://www.reuters.com,Reuters,center,VERY HIGH
https://www.riverbender.com/,RiverBender.com,center,HIGH
https://riverdalepress.com/,Riverdale Press,center,HIGH
https://www.rollcall.com,Roll Call,center,VERY HIGH
https://www.rte.ie,RTE (Radio Television of Ireland),center,HIGH
http://www.russialies.com,Russian Media Monitor,center,HIGH
https://www.sandiegouniontribune.com,San Diego Union Tribune,center,HIGH
https://www.sanmarcosrecord.com,San Marcos Daily Record,center,HIGH
http://santamariatimes.com,Santa Maria Times,center,HIGH
http://www.heraldtribune.com/,Sarasota Herald-Tribune,center,HIGH
http://www.sayfiereview.com/,Sayfie Review,center,HIGH
http://sciencedebate.org/,Science Debate,center,VERY HIGH
http://www.scoopnest.com/,Scoopnest,center,HIGH
http://www.scotusblog.com/,SCOTUSblog,center,HIGH
http://www.shareably.net/,Shareably,center,HIGH
https://shorensteincenter.org/,Shorenstein Center,center,HIGH
https://www.shreveporttimes.com,Shreveport Times,center,HIGH
http://www.simplepolitics.co.uk,Simple Politics,center,HIGH
http://siouxcityjournal.com/,Sioux City Journal,center,HIGH
https://news.sky.com,Sky News,center,HIGH
https://www.smartnews.com/en/,SmartNews,center,MIXED
https://www.snopes.com/,Snopes,center,HIGH
http://www.ny1.com/nyc/all-boroughs,Spectrum News – NY1,center,HIGH
http://spectrumreport.com,Spectrum Report,center,MIXED
http://www.sctimes.com/,St. Cloud Times,center,HIGH
https://www.stripes.com/,Stars and Stripes,center,HIGH
https://www.statnews.com/,Stat (News),center,HIGH
https://www.statesville.com,Statesville Record & Landmark,center,HIGH
https://www.statista.com,Statista,center,HIGH
http://stimson.org/,Stimson Center,center,HIGH
https://stocknewsusa.com,Stock News USA,center,HIGH
https://www.strategypage.com,StrategyPage,center,HIGH
https://www.stratfor.com/,Stratfor,center,HIGH
http://www.taipeitimes.com/,Taipei Times,center,HIGH
https://taskandpurpose.com/,Task and Purpose,center,HIGH
https://www.telegram.com,Telegram & Gazette,center,HIGH
http://www.texasstandard.org/,Texas Standard,center,HIGH
http://www.thatsnonsense.com/,That’s Nonsense,center,HIGH
http://auburnpub.com/,The Auburn Citizen,center,HIGH
http://www.afr.com/,The Australian Financial Review,center,HIGH
https://www.thebalance.com,The Balance,center,HIGH
https://www.newsoptimist.ca/,Battlefords News Optimist,center,HIGH
https://www.thebureauinvestigates.com/,The Bureau of Investigative Journalism,center,HIGH
http://www.thecanadianpress.com/,The Canadian Press,center,HIGH
http://www.chinapost.com.tw/,The China Post,center,HIGH
http://www.chronicle.com/,The Chronicle of Higher Education,center,NA
https://www.thecipherbrief.com/,The Cipher Brief,center,HIGH
https://theconversation.com/us,The Conversation,center,HIGH
https://thedailycentrist.com,The Daily Centrist,center,MIXED
https://www.daily-chronicle.com,The Daily Chronicle,center,HIGH
https://dailygazette.com,The Daily Gazette,center,HIGH
https://tdn.com,The Daily News (Longview),center,HIGH
https://dailynorthwestern.com,The Daily Northwestern,center,HIGH
http://www.dailyprogress.com,The Daily Progress,center,HIGH
http://www.theday.com,The Day (New London),center,HIGH
https://www.defconwarningsystem.com,The Defcon Warning System,center,HIGH
https://thediplomat.com,The Diplomat Magazine,center,HIGH
https://www.economist.com/,The Economist,center,HIGH
http://www.fakenewscodex.com/,The Fake News Codex,center,HIGH
https://www.theflipside.io/,The Flip Side,center,HIGH
https://news.hjnews.com/,The Herald Journal (Utah),center,HIGH
https://www.heraldnews.com,The Herald News (Massachusetts),center,HIGH
http://www.herald-dispatch.com,The Herald-Dispatch,center,HIGH
https://www.heraldsun.com,The Herald-Sun (Durham, North Carolina),center,HIGH
https://thehumanist.com/,The Humanist Magazine,center,HIGH
http://indianexpress.com/,The Indian Express,center,HIGH
http://www.thejakartapost.com/,The Jakarta Post,center,HIGH
http://www.jordantimes.com/,The Jordan Times,center,HIGH
https://www.journalstandard.com,Journal Standard,center,HIGH
https://www.macon.com,The Macon Telegraph,center,HIGH
https://www.themarshallproject.org/#.qjbbuljBK,The Marshall Project,center,HIGH
http://memepoliceman.com/,The Meme Policeman,center,HIGH
http://www.soas.ac.uk/lmei/meil/,The Middle East in London,center,HIGH
https://www.themoderatedmedia.com,The Moderated Media,center,MIXED
https://www.modbee.com/,The Modesto Bee,center,HIGH
https://www.themonitor.com,The Monitor (Texas),center,HIGH
http://www.mcall.com,The Morning Call,center,HIGH
https://thenevadaindependent.com,The Nevada Independent,center,HIGH
http://www.thenews.mx/,The News (Mexico City),center,HIGH
https://www.thenews.com.pk/,The News International,center,HIGH
http://www.thenewsliteracyproject.org/,The News Literacy Project,center,HIGH
https://observatory.journalism.wisc.edu/,The Observatory,center,HIGH
http://outlook.monmouth.edu/,The Outlook (Monmouth University),center,HIGH
http://www.pantagraph.com/,The Pantagraph,center,HIGH
http://www.phnompenhpost.com/,The Phnom Penh Post,center,HIGH
http://www.postandcourier.com/,The Post and Courier,center,HIGH
http://poststar.com,The Post Star,center,HIGH
https://www.syracuse.com,The Post-Standard (Syracuse),center,HIGH
http://www.theregister.co.uk/,The Register UK,center,HIGH
http://www.therepublic.com,The Republic (Indiana),center,HIGH
https://www.masslive.com,The Republican (Masslive.com),center,HIGH
http://www.scotsman.com,The Scotsman,center,HIGH
http://cumberlink.com,The Sentinel (Pennsylvania),center,HIGH
https://sociable.co/,The Sociable,center,HIGH
http://thesouthern.com,The Southern Illinoisan,center,HIGH
http://www.stardem.com,The Star Democrat,center,HIGH
https://thestrategybridge.org,The Strategy Bridge,center,HIGH
http://www.mywebtimes.com,The Times (Illinois),center,HIGH
http://thetandd.com,The Times and Democrat,center,HIGH
https://www.thetowntalk.com,The Town Talk,center,HIGH
https://truthsetter.com,The TruthSetter,center,HIGH
https://www.vindy.com/,The Vindicator,center,HIGH
http://wcfcourier.com,The Waterloo-Cedar Falls Courier,center,HIGH
http://www.thewhim.com/,The Whim,center,HIGH
https://www.zdf.de/,ZDF (Zweites Deutsches Fernsehen),center,HIGH
http://www.thejournal.ie/,TheJournal.ie,center,HIGH
https://www.thirdway.org/,Third Way,center,MOSTLY FACTUAL
https://www.thoughtco.com,ThoughtCo,center,VERY HIGH
http://timesofsandiego.com/,Times of San Diego,center,HIGH
http://magicvalley.com/,Times-News (Idaho),center,HIGH
http://www.todayifoundout.com/,Today I Found Out,center,HIGH
https://www.transparency.org/,Transparency International,center,VERY HIGH
http://www.transpartisanreview.com/,Transpartisan Review,center,HIGH
https://www.record-eagle.com,Traverse City Record-Eagle,center,HIGH
https://tribunecontentagency.com/tribune-news-service/,Tribune News Service,center,HIGH
https://www.tri-cityherald.com/,Tri-City Herald,center,HIGH
http://truthbetold.news/,Truth Be Told,center,HIGH
https://www.truthorfiction.com/,TruthOrFiction.com,center,VERY HIGH
http://www.tvw.org/,TVW Washington State,center,HIGH
https://undark.org,Undark,center,HIGH
https://www.upi.com,United Press International (UPI),center,HIGH
https://www.house.gov/,United States House of Representatives (House.gov),center,HIGH
https://www.usaspending.gov/,USA Spending,center,VERY HIGH
http://www.usafacts.org/,USA Facts,center,VERY HIGH
http://www.standard.net/,Utah Standard-Examiner,center,HIGH
http://verafiles.org,Vera Files,center,HIGH
http://www.viralthread.com/,Viral Thread,center,MIXED
http://www.vocativ.com/,Vocativ,center,HIGH
https://www.voanews.com,Voice of America,center,HIGH
http://www.voiceofsandiego.org/,Voice of San Diego,center,HIGH
https://www.vosizneias.com,Vos Iz Neias,center,HIGH
http://votesmart.org/,Vote Smart,center,HIGH
https://www.wacotrib.com,Waco Tribune-Herald,center,HIGH
http://warontherocks.com/,War on the Rocks,center,HIGH
https://www.c-span.org/WJ,Washington Journal,center,HIGH
https://wtop.com,Washington’s Top News (WTOP),center,HIGH
http://www.wearethemighty.com/,We Are The Mighty,center,HIGH
https://en.wikinews.org/wiki/Main_Page,WikiNews,center,HIGH
https://www.wikipedia.org/,Wikipedia,center,MOSTLY FACTUAL
https://www.wikitribune.com,WikiTribune,center,HIGH
http://www.winonadailynews.com,Winona Daily News,center,HIGH
http://www.journalnow.com/,Winston-Salem Journal,center,HIGH
http://www.wionews.com/,WION (World is One News),center,MIXED
http://host.madison.com/wsj/,Wisconsin State Journal,center,HIGH
https://www.fox35orlando.com/,WOFL Fox 35 Orlando,center,HIGH
https://www.weforum.org/,World Economic Forum,center,HIGH
http://wn.com/,World News,center,HIGH
https://www.worldometers.info/,Worldometers,center,HIGH
http://www.worldpoliticsreview.com/,World Politics Review,center,HIGH
http://worldpopulationreview.com/,World Population Review,center,HIGH
http://worldpress.org/,World Press Review,center,VERY HIGH
http://www.wri.org/,World Resources Institute (WRI),center,NA
http://www.wral.com/,WRAL,center,HIGH
https://www.wsaz.com/,WSAZ News Channel,center,HIGH
https://www.fox29.com/,WTXF-TV Fox 29,center,HIGH
https://7news.com.au/,7News,right-center,NA
https://71republic.com/,71 Republic,right-center,HIGH
http://www.9news.com.au/,9 News (Australia),right-center,HIGH
https://www.theadvocates.org/,Advocates for Self Government,right-center,MOSTLY FACTUAL
https://www.ac2news.com,Against Crony Capitialism,right-center,HIGH
http://english.ahram.org.eg/,Ahram Online,right-center,HIGH
https://www.al.com/,AL.com (Alabama News),right-center,HIGH
https://www.abqjournal.com/,Albuquerque Journal,right-center,HIGH
https://aleteia.org,Aleteia,right-center,MIXED
https://www.americanactionforum.org/,American Action Forum,right-center,MOSTLY FACTUAL
https://americanaffairsjournal.org,American Affairs Journal,right-center,HIGH
https://www.acsh.org,American Council on Science and Health,right-center,HIGH
http://www.americanfirearms.org,American Firearms Institute,right-center,HIGH
https://aier.org,American Institute for Economic Research,right-center,HIGH
http://www.americasquarterly.org/,Americas Quarterly,right-center,HIGH
http://angusreid.org,Angus Reid Institute,right-center,HIGH
https://www.antiwar.com,Anti-War,right-center,MIXED
http://www.arabnews.com/,Arab News,right-center,HIGH
https://www.arcamax.com/,ArcaMax,right-center,MOSTLY FACTUAL
https://www.argusleader.com,Argus Leader,right-center,HIGH
http://www.arkansasonline.com/,Arkansas Democrat-Gazette,right-center,HIGH
http://www.israelnationalnews.com/,Arutz Sheva (Israel National News),right-center,HIGH
https://aawsat.com/english/,Asharq Al-Awsat,right-center,MIXED
https://www.aninews.in,Asian News International (ANI),right-center,MIXED
https://www.atlanticcouncil.org,Atlantic Council,right-center,HIGH
https://www.barrons.com,Barron’s,right-center,HIGH
https://beinglibertarian.com/,Being Libertarian,right-center,MOSTLY FACTUAL
https://www.berlingske.dk/,Berlingske,right-center,MOSTLY FACTUAL
https://billingsgazette.com/,Billings Gazette,right-center,HIGH
https://bipartisanpolicy.org,Bipartisan Policy Center,right-center,MOSTLY FACTUAL
https://www.bostonherald.com/,Boston Herald,right-center,HIGH
http://breakingdefense.com/,Breaking Defense,right-center,HIGH
https://thebreakthrough.org,Breakthrough Institute,right-center,HIGH
https://www.bt.dk/,B.T. Denmark,right-center,MOSTLY FACTUAL
http://www.batimes.com.ar,Buenos Aires Times,right-center,HIGH
https://www.businesslive.co.za,BusinessLIVE,right-center,MIXED
https://calgaryherald.com,Calgary Herald,right-center,HIGH
https://californiaglobe.com/,California Globe,right-center,HIGH
http://www.capoliticalreview.com/,California Political Review,right-center,HIGH
http://campaignforliberty.org/,Campaign for Liberty,right-center,MIXED
https://www.cjnews.com/,Canadian Jewish News (CJN),right-center,HIGH
http://www.taxpayer.com/,Canadian Taxpayers Federation,right-center,HIGH
https://www.cato.org/,Cato Institute,right-center,HIGH
https://www.ccn.com,CCN Markets,right-center,HIGH
http://cftni.org/,Center for the National Interest,right-center,HIGH
https://checkyourfact.com/,Check Your Fact,right-center,HIGH
https://www.chicagotribune.com/,Chicago Tribune,right-center,HIGH
http://www.christianitytoday.com/,Christianity Today,right-center,HIGH
http://www.cincinnati.com/,Cincinnati Enquirer,right-center,HIGH
http://gazette.com/,Colorado Springs Gazette,right-center,HIGH
http://www.columbiadailyherald.com/,Columbia Daily Herald,right-center,HIGH
https://www.dispatch.com/,Columbus Dispatch,right-center,HIGH
https://www.dailyherald.com/,Daily Herald,right-center,HIGH
http://www.dailypress.com/,Daily Press,right-center,HIGH
https://www.dailyo.in,DailyO,right-center,MIXED
http://www.dallasnews.com/,Dallas Morning News,right-center,HIGH
https://www.volkskrant.nl/,de Volkskrant,right-center,HIGH
https://www.deccanchronicle.com/,Deccan Chronicle,right-center,HIGH
https://www.deseret.com,Deseret News,right-center,HIGH
http://www.desertsun.com/,Desert Sun,right-center,HIGH
https://www.detroitnews.com/,Detroit News,right-center,HIGH
https://www.downsizinggovernment.org,Downsizing the Federal Government,right-center,HIGH
https://edmontonjournal.com,Edmonton Journal,right-center,HIGH
http://www.edmontonsun.com/,Edmonton Sun,right-center,HIGH
https://eppc.org/,Ethics and Public Policy Center (EPPC),right-center,HIGH
https://www.expressen.se/,Expressen,right-center,MOSTLY FACTUAL
http://www.faithfamilyamerica.com,Faith Family America,right-center,HIGH
https://www.longwarjournal.org,FDD’s Long War Journal,right-center,HIGH
https://business.financialpost.com/,Financial Post,right-center,MOSTLY FACTUAL
https://www.firearmsnews.com,Firearms News,right-center,HIGH
https://www.jacksonville.com/,Florida Times-Union,right-center,HIGH
https://www.forbes.com,Forbes,right-center,MOSTLY FACTUAL
http://www.foreignpolicyi.org/,Foreign Policy Initiative,right-center,HIGH
https://www.fpri.org/,Foreign Policy Research Institute,right-center,MOSTLY FACTUAL
http://www.fbherald.com/,Fort Bend Herald,right-center,HIGH
https://www.star-telegram.com/,Fort Worth Star-Telegram,right-center,HIGH
http://fortnightlyreview.co.uk/,Fortnightly Review,right-center,HIGH
http://fortune.com/,Fortune Magazine,right-center,HIGH
https://fee.org/,Foundation for Economic Education,right-center,MIXED
https://www.foxbusiness.com/,Fox Business,right-center,MOSTLY FACTUAL
http://franklincenterhq.org/,Franklin Center for Government and Public Integrity,right-center,MIXED
https://www.fraserinstitute.org/,Fraser Institute,right-center,MIXED
https://freedomalliance.org,Freedom Alliance,right-center,HIGH
https://freedomhouse.org/,Freedom House,right-center,HIGH
https://www.gp.se/,Göteborgs-Posten,right-center,MOSTLY FACTUAL
http://www.mlive.com/grand-rapids/#/0,Grand Rapids Press,right-center,HIGH
https://www.greeleytribune.com,Greeley Tribune,right-center,HIGH
http://gulfnews.com/,Gulf News,right-center,HIGH
https://www.guns.com/,Guns.com,right-center,HIGH
http://www.heraldsun.com.au/,Herald-Sun,right-center,HIGH
https://heterodoxacademy.org,Heterodox Academy,right-center,HIGH
https://hpenews.com/,High Point Enterprise,right-center,HIGH
http://www.thehindubusinessline.com/,The Hindu Business Line,right-center,HIGH
http://honestreporting.com/,Honest Reporting,right-center,HIGH
https://www.hoover.org/,Hoover Institution,right-center,HIGH
http://humanprogress.org/,Human Progress,right-center,MOSTLY FACTUAL
https://inhomelandsecurity.com,In Homeland Security,right-center,HIGH
https://www.india.com/,India.com,right-center,MOSTLY FACTUAL
https://www.indiatimes.com/,India Times,right-center,MIXED
https://www.inforum.com,Inforum (The Forum of Fargo-Moorhead),right-center,HIGH
http://www.insidesources.com,InsideSources,right-center,HIGH
https://theihs.org/,Institute for Humane Studies,right-center,HIGH
http://www.independent.ie/,Irish Independent,right-center,HIGH
http://www.israelhayom.com/site/today.php,Israel Hayom,right-center,HIGH
https://www.itv.com/news,ITV News,right-center,HIGH
https://www.japantoday.com/,Japan Today,right-center,HIGH
https://www.jpost.com/,The Jerusalem Post,right-center,HIGH
http://jewishbreakingnews.com,Jewish Breaking News,right-center,MIXED
https://jewishjournal.com/,Jewish Journal,right-center,HIGH
https://www.jns.org,Jewish News Syndicate (JNS),right-center,HIGH
https://www.justfacts.com/,Just Facts,right-center,MOSTLY FACTUAL
http://www.justfactsdaily.com/,Just Facts Daily,right-center,HIGH
http://www.koreaherald.com/,Korea Herald,right-center,MIXED
http://kutv.com/,KUTV Salt Lake City,right-center,HIGH
https://www.lmtonline.com,Laredo Morning Times,right-center,HIGH
http://www.reviewjournal.com/,Las Vegas Review-Journal,right-center,HIGH
http://www.learnliberty.org/,Learn Liberty,right-center,HIGH
https://www.leicestermercury.co.uk/,Leicester Mercury,right-center,HIGH
https://www.lexingtoninstitute.org/,Lexington Institute,right-center,HIGH
https://www.libertarianism.org,Libertarianism.org,right-center,HIGH
https://listverse.com/,ListVerse,right-center,MOSTLY FACTUAL
https://www.lbc.co.uk/,London Broadcasting Company (LBC),right-center,MIXED
http://www.standard.co.uk/,London Evening Standard,right-center,HIGH
https://lfpress.com,London Free Press,right-center,MOSTLY FACTUAL
http://www.dailynews.com/,Los Angeles Daily News,right-center,HIGH
https://lynx.media/,Lynx Media,right-center,MIXED
